ID,name,Make,Model,Version,Price,Link,Model Date,Km Run,Energy,Engine Type,City,Color,Assembly,EngineCapacity,image1,image2,image3,image4,image5,Features
209,"
Mitsubishi Pajero  1994 Exceed 2.8D for Sale",Mitsubishi,Pajero,Exceed 2.8D,"
PKR 15.95 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-islamabad-3087508,1994,"

125,000 km","

Diesel","

Manual",Islamabad,White,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2717/mitsubishi-pajero-intercooler-1994-27179334.jpg,https://cache3.pakwheels.com/ad_pictures/2717/mitsubishi-pajero-intercooler-1994-27179185.jpg,https://cache3.pakwheels.com/ad_pictures/2717/mitsubishi-pajero-intercooler-1994-27179183.jpg,https://cache1.pakwheels.com/ad_pictures/2717/mitsubishi-pajero-intercooler-1994-27179188.jpg,https://cache1.pakwheels.com/ad_pictures/2717/mitsubishi-pajero-intercooler-1994-27179181.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

210,"
Mitsubishi Pajero  1979 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"
PKR 8.75 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1979-for-sale-in-lahore-3234703,1979,"

100,000 km","

Petrol","

Automatic",Islamabad,Blue,Local,2800 cc,https://cache2.pakwheels.com/ad_pictures/2884/mitsubishi-pajero-exceed-2-8d-automatic-1979-28843427.jpg,https://cache3.pakwheels.com/ad_pictures/2884/mitsubishi-pajero-exceed-2-8d-automatic-1979-28843430.jpg,https://cache4.pakwheels.com/ad_pictures/2884/mitsubishi-pajero-exceed-2-8d-automatic-1979-28843433.jpg,https://cache4.pakwheels.com/ad_pictures/2884/mitsubishi-pajero-exceed-2-8d-automatic-1979-28843435.jpg,https://cache3.pakwheels.com/ad_pictures/2884/mitsubishi-pajero-exceed-2-8d-automatic-1979-28843437.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims']"

211,"
Mitsubishi Pajero  1989 Exceed 2.5D for Sale",Mitsubishi,Pajero,2.5D,"
PKR 6.25 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1989-for-sale-in-karachi-3101517,1989,"

100,000 km","

Diesel","

Manual",Karachi,Black,Imported,2500 cc,https://cache2.pakwheels.com/ad_pictures/2733/mitsubishi-pajero-exceed-2-5d-1989-27332884.jpg,https://cache1.pakwheels.com/ad_pictures/2733/mitsubishi-pajero-exceed-2-5d-1989-27332885.jpg,https://cache2.pakwheels.com/ad_pictures/2733/mitsubishi-pajero-exceed-2-5d-1989-27332886.jpg,,,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Steering']"

212,"
Mitsubishi Pajero  1993 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Exceed Automatic 2.8D,"
PKR 10.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-multan-3156026,1993,"

100,000 km","

Diesel","

Automatic",Karachi,Black,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2794/mitsubishi-pajero-exceed-2-8d-automatic-1993-27940370.jpg,https://cache2.pakwheels.com/ad_pictures/2794/mitsubishi-pajero-exceed-2-8d-automatic-1993-27940371.jpg,https://cache1.pakwheels.com/ad_pictures/2794/mitsubishi-pajero-exceed-2-8d-automatic-1993-27940372.jpg,https://cache4.pakwheels.com/ad_pictures/2794/mitsubishi-pajero-exceed-2-8d-automatic-1993-27940373.jpg,https://cache4.pakwheels.com/ad_pictures/2794/mitsubishi-pajero-exceed-2-8d-automatic-1993-27940374.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Front Speakers', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

213,"
Mitsubishi Pajero  2001 GLS 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 3 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-2001-for-sale-in-rawalpindi-3178391,2001,"

123 km","

Diesel","

Manual",Un-Registered,White,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2819/mitsubishi-pajero-gls-automatic-ltd-2001-28195453.jpg,https://cache4.pakwheels.com/ad_pictures/2819/mitsubishi-pajero-gls-automatic-ltd-2001-28195454.jpg,https://cache1.pakwheels.com/ad_pictures/2819/mitsubishi-pajero-gls-automatic-ltd-2001-28195455.jpg,https://cache4.pakwheels.com/ad_pictures/2819/mitsubishi-pajero-gls-automatic-ltd-2001-28195456.jpg,https://cache4.pakwheels.com/ad_pictures/2819/mitsubishi-pajero-gls-automatic-ltd-2001-28195457.jpg,"['Air Conditioning', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

214,"
Mitsubishi Pajero  1993 Exceed 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 14 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-rawalpindi-3257357,1993,"

310,000 km","

Diesel","

Manual",Lahore,Beige,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2910/mitsubishi-pajero-intercooler-1993-29106456.jpg,https://cache2.pakwheels.com/ad_pictures/2910/mitsubishi-pajero-intercooler-1993-29106458.jpg,https://cache1.pakwheels.com/ad_pictures/2910/mitsubishi-pajero-intercooler-1993-29106460.jpg,https://cache4.pakwheels.com/ad_pictures/2910/mitsubishi-pajero-intercooler-1993-29106481.jpg,https://cache4.pakwheels.com/ad_pictures/2910/mitsubishi-pajero-intercooler-1993-29106484.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

215,"
Mitsubishi Pajero  1986 Exceed 2.5D for Sale",Mitsubishi,Pajero,Exceed 2.5D,"
PKR 8.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-rawalpindi-3254234,1986,"

352,000 km","

Diesel","

Manual",Islamabad,Red,Imported,2500 cc,https://cache3.pakwheels.com/ad_pictures/2906/mitsubishi-pajero-exceed-2-5d-1986-29069153.jpg,https://cache2.pakwheels.com/ad_pictures/2906/mitsubishi-pajero-exceed-2-5d-1986-29069154.jpg,https://cache2.pakwheels.com/ad_pictures/2906/mitsubishi-pajero-exceed-2-5d-1986-29069155.jpg,https://cache2.pakwheels.com/ad_pictures/2906/mitsubishi-pajero-exceed-2-5d-1986-29069156.jpg,https://cache1.pakwheels.com/ad_pictures/2906/mitsubishi-pajero-exceed-2-5d-1986-29069157.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

216,"
Mitsubishi Pajero  1999 GLX 3.2D for Sale",Mitsubishi,Pajero,GLX 3.2D,"
PKR 23.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1999-for-sale-in-lahore-3254192,1999,"

162,000 km","

Diesel","

Automatic",Karachi,White,Imported,3200 cc,https://cache3.pakwheels.com/ad_pictures/2915/mitsubishi-pajero-gls-d-1999-29154065.jpg,https://cache2.pakwheels.com/ad_pictures/2915/mitsubishi-pajero-gls-d-1999-29154069.jpg,https://cache4.pakwheels.com/ad_pictures/2915/mitsubishi-pajero-gls-d-1999-29154070.jpg,https://cache4.pakwheels.com/ad_pictures/2915/mitsubishi-pajero-gls-d-1999-29154066.jpg,https://cache4.pakwheels.com/ad_pictures/2915/mitsubishi-pajero-gls-d-1999-29154068.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

217,"
Mitsubishi Pajero  1994 Exceed 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 12.6 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-rawalpindi-3252241,1994,"

352,000 km","

Diesel","

Manual",Karachi,Green,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2904/mitsubishi-pajero-intercooler-1994-29045862.jpg,https://cache4.pakwheels.com/ad_pictures/2904/mitsubishi-pajero-intercooler-1994-29045863.jpg,https://cache3.pakwheels.com/ad_pictures/2904/mitsubishi-pajero-intercooler-1994-29045871.jpg,https://cache3.pakwheels.com/ad_pictures/2904/mitsubishi-pajero-intercooler-1994-29045877.jpg,https://cache4.pakwheels.com/ad_pictures/2904/mitsubishi-pajero-intercooler-1994-29045878.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

218,"
Mitsubishi Pajero  2004 GLS 2.8D for Sale",Mitsubishi,Pajero,GLS 2.8D,"
PKR 20 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-2004-for-sale-in-multan-3248252,2004,"

82,000 km","

Diesel","

Automatic",Lahore,Silver,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2900/mitsubishi-pajero-gls-automatic-ltd-2004-29001043.jpg,https://cache1.pakwheels.com/ad_pictures/2900/mitsubishi-pajero-gls-automatic-ltd-2004-29001044.jpg,https://cache4.pakwheels.com/ad_pictures/2900/mitsubishi-pajero-gls-automatic-ltd-2004-29001046.jpg,https://cache2.pakwheels.com/ad_pictures/2900/mitsubishi-pajero-gls-automatic-ltd-2004-29001050.jpg,https://cache1.pakwheels.com/ad_pictures/2900/mitsubishi-pajero-gls-automatic-ltd-2004-29001053.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

219,"
Mitsubishi Pajero  1990 Exceed 2.5D for Sale",Mitsubishi,Pajero,Exceed 2.5D,"
PKR 7.25 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1990-for-sale-in-lahore-3246896,1990,"

123,456 km","

Diesel","

Manual",Lahore,Blue,Imported,2500 cc,https://cache3.pakwheels.com/ad_pictures/2898/mitsubishi-pajero-exceed-2-5d-1990-28985328.jpg,https://cache3.pakwheels.com/ad_pictures/2898/mitsubishi-pajero-exceed-2-5d-1990-28985329.jpg,https://cache1.pakwheels.com/ad_pictures/2898/mitsubishi-pajero-exceed-2-5d-1990-28985330.jpg,https://cache4.pakwheels.com/ad_pictures/2898/mitsubishi-pajero-exceed-2-5d-1990-28985331.jpg,https://cache4.pakwheels.com/ad_pictures/2898/mitsubishi-pajero-exceed-2-5d-1990-28985332.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

220,"
Mitsubishi Pajero  1999 GLS 2.8D for Sale",Mitsubishi,Pajero,GLS 2.8D,"
PKR 18.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1999-for-sale-in-rawalpindi-3244802,1999,"

100,000 km","

Diesel","

Automatic",Islamabad,White,Imported,2800 cc,https://cache3.pakwheels.com/ad_pictures/2896/mitsubishi-pajero-gls-automatic-ltd-1999-28960512.jpg,https://cache1.pakwheels.com/ad_pictures/2896/mitsubishi-pajero-gls-automatic-ltd-1999-28960513.jpg,https://cache1.pakwheels.com/ad_pictures/2896/mitsubishi-pajero-gls-automatic-ltd-1999-28960514.jpg,https://cache3.pakwheels.com/ad_pictures/2896/mitsubishi-pajero-gls-automatic-ltd-1999-28960515.jpg,https://cache3.pakwheels.com/ad_pictures/2896/mitsubishi-pajero-gls-automatic-ltd-1999-28960516.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

221,"
Mitsubishi Pajero  1998 Exceed 3.5 for Sale",Mitsubishi,Pajero,Exceed 3.5,"
PKR 23 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1998-for-sale-in-rawalpindi-3240108,1998,"

210,000 km","

Petrol","

Automatic",Islamabad,White,Imported,3500 cc,https://cache4.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-exceed-3-5-1998-28905185.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-exceed-3-5-1998-28905187.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-exceed-3-5-1998-28905188.jpg,https://cache1.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-exceed-3-5-1998-28905190.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-exceed-3-5-1998-28905191.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

222,"
Mitsubishi Pajero  1986 Super Exceed 3.0 for Sale",Mitsubishi,Pajero,Exceed 3.0,"
PKR 4.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-rawalpindi-3240069,1986,"

399,000 km","

Petrol","

Automatic",Lahore,White,Imported,3000 cc,https://cache1.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-super-exceed-3-0d-1986-28904815.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-super-exceed-3-0d-1986-28904816.jpg,https://cache1.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-super-exceed-3-0d-1986-28904817.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-super-exceed-3-0d-1986-28904818.jpg,https://cache3.pakwheels.com/ad_pictures/2890/mitsubishi-pajero-super-exceed-3-0d-1986-28904819.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

223,"
Mitsubishi Pajero  1996 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"
PKR 17 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1996-for-sale-in-rawalpindi-3239075,1996,"

100,000 km","

Diesel","

Automatic",Islamabad,Silver,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2889/mitsubishi-pajero-exceed-2-8d-automatic-1996-28892925.jpg,https://cache2.pakwheels.com/ad_pictures/2889/mitsubishi-pajero-exceed-2-8d-automatic-1996-28892924.jpg,https://cache2.pakwheels.com/ad_pictures/2889/mitsubishi-pajero-exceed-2-8d-automatic-1996-28892926.jpg,https://cache3.pakwheels.com/ad_pictures/2889/mitsubishi-pajero-exceed-2-8d-automatic-1996-28892923.jpg,https://cache1.pakwheels.com/ad_pictures/2889/mitsubishi-pajero-exceed-2-8d-automatic-1996-28892938.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'DVD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

224,"
Mitsubishi Pajero  1995 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Exceed Automatic 2.8D,"
PKR 18.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-gujranwala-3228472,1995,"

100,000 km","

Diesel","

Automatic",Lahore,Silver And Blue,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2877/mitsubishi-pajero-exceed-2-8d-automatic-1995-28770718.jpg,https://cache4.pakwheels.com/ad_pictures/2877/mitsubishi-pajero-exceed-2-8d-automatic-1995-28770719.jpg,https://cache1.pakwheels.com/ad_pictures/2877/mitsubishi-pajero-exceed-2-8d-automatic-1995-28770720.jpg,https://cache1.pakwheels.com/ad_pictures/2877/mitsubishi-pajero-exceed-2-8d-automatic-1995-28770721.jpg,https://cache1.pakwheels.com/ad_pictures/2877/mitsubishi-pajero-exceed-2-8d-automatic-1995-28770722.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

225,"
Mitsubishi Pajero  1986 Exceed 2.5D for Sale",Mitsubishi,Pajero,Exceed 2.5D,"
PKR 5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-bahawalpur-3226892,1986,"

250,000 km","

Diesel","

Manual",Islamabad,Olive Green,Imported,2500 cc,https://cache1.pakwheels.com/ad_pictures/2875/mitsubishi-pajero-exceed-2-5d-1986-28752973.jpg,https://cache1.pakwheels.com/ad_pictures/2875/mitsubishi-pajero-exceed-2-5d-1986-28752974.jpg,https://cache2.pakwheels.com/ad_pictures/2875/mitsubishi-pajero-exceed-2-5d-1986-28752975.jpg,https://cache1.pakwheels.com/ad_pictures/2875/mitsubishi-pajero-exceed-2-5d-1986-28752976.jpg,https://cache1.pakwheels.com/ad_pictures/2875/mitsubishi-pajero-exceed-2-5d-1986-28752977.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

226,"
Mitsubishi Pajero  1993 Exceed 3.5 for Sale",Mitsubishi,Pajero,Exceed 3.5,"
PKR 10.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-multan-3209298,1993,"

86,000 km","

Petrol","

Automatic",Karachi,Blue,Imported,3500 cc,https://cache1.pakwheels.com/ad_pictures/2854/alfa-romeo-any-model-159-1993-28547058.jpg,https://cache1.pakwheels.com/ad_pictures/2854/alfa-romeo-any-model-159-1993-28547060.jpg,https://cache1.pakwheels.com/ad_pictures/2854/alfa-romeo-any-model-159-1993-28547059.jpg,https://cache2.pakwheels.com/ad_pictures/2854/alfa-romeo-any-model-159-1993-28547064.jpg,https://cache3.pakwheels.com/ad_pictures/2854/alfa-romeo-any-model-159-1993-28547063.jpg,[]

227,"
Mitsubishi Pajero  1986 Super Exceed 3.0 for Sale",Mitsubishi,Pajero,Super Exceed 3.0,"
PKR 7.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-rawalpindi-3193106,1986,"

366,000 km","

Petrol","

Manual",Lahore,Brown,Imported,3000 cc,https://cache3.pakwheels.com/ad_pictures/2835/mitsubishi-pajero-super-exceed-3-0d-1986-28359373.jpg,https://cache3.pakwheels.com/ad_pictures/2835/mitsubishi-pajero-super-exceed-3-0d-1986-28359374.jpg,https://cache4.pakwheels.com/ad_pictures/2835/mitsubishi-pajero-super-exceed-3-0d-1986-28359382.jpg,https://cache2.pakwheels.com/ad_pictures/2835/mitsubishi-pajero-super-exceed-3-0d-1986-28359383.jpg,https://cache4.pakwheels.com/ad_pictures/2835/mitsubishi-pajero-super-exceed-3-0d-1986-28359384.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

228,"
Mitsubishi Pajero  1994  for Sale",Mitsubishi,Pajero,,"
PKR 12.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-multan-3163907,1994,"

100,000 km","

Petrol","

Automatic",Lahore,Grey,Imported,4700 cc,https://cache4.pakwheels.com/ad_pictures/2802/mitsubishi-pajero-1994-28029249.jpg,https://cache4.pakwheels.com/ad_pictures/2802/mitsubishi-pajero-1994-28029250.jpg,https://cache4.pakwheels.com/ad_pictures/2802/mitsubishi-pajero-1994-28029241.jpg,https://cache3.pakwheels.com/ad_pictures/2802/mitsubishi-pajero-1994-28029251.jpg,,[]

229,"
Mitsubishi Pajero  1994 Exceed 3.5 for Sale",Mitsubishi,Pajero,Exceed 3.5,"

                        Call",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-peshawar-3165346,1994,"

80,523 km","

Petrol","

Automatic",Lahore,White,Imported,3500 cc,https://cache1.pakwheels.com/ad_pictures/2804/mitsubishi-pajero-exceed-3-5-1994-28046071.jpg,https://cache3.pakwheels.com/ad_pictures/2804/mitsubishi-pajero-exceed-3-5-1994-28046069.jpg,https://cache3.pakwheels.com/ad_pictures/2804/mitsubishi-pajero-exceed-3-5-1994-28046072.jpg,https://cache4.pakwheels.com/ad_pictures/2804/mitsubishi-pajero-exceed-3-5-1994-28046067.jpg,https://cache1.pakwheels.com/ad_pictures/2804/mitsubishi-pajero-exceed-3-5-1994-28046068.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

230,"
Mitsubishi Pajero  1989 Exceed 2.5D for Sale",Mitsubishi,Pajero,2.5D,"

                        Call",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1989-for-sale-in-karachi-3149265,1989,"

251,000 km","

Diesel","

Manual",Karachi,Black,Imported,2500 cc,https://cache2.pakwheels.com/ad_pictures/2786/mitsubishi-pajero-exceed-2-5d-1989-27864416.jpg,https://cache4.pakwheels.com/ad_pictures/2786/mitsubishi-pajero-exceed-2-5d-1989-27864417.jpg,https://cache1.pakwheels.com/ad_pictures/2786/mitsubishi-pajero-exceed-2-5d-1989-27864418.jpg,https://cache4.pakwheels.com/ad_pictures/2786/mitsubishi-pajero-exceed-2-5d-1989-27864419.jpg,https://cache1.pakwheels.com/ad_pictures/2786/mitsubishi-pajero-exceed-2-5d-1989-27864420.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

231,"
Mitsubishi Pajero  1994 Exceed 2.8D for Sale",Mitsubishi,Pajero,Exceed 2.8D,"
PKR 16.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-rawalpindi-3154206,1994,"

150,000 km","

Diesel","

Manual",Islamabad,Grey,Imported,2800 cc,https://cache1.pakwheels.com/ad_pictures/2791/mitsubishi-pajero-intercooler-1994-27919880.jpg,https://cache4.pakwheels.com/ad_pictures/2791/mitsubishi-pajero-intercooler-1994-27919881.jpg,https://cache4.pakwheels.com/ad_pictures/2791/mitsubishi-pajero-intercooler-1994-27919882.jpg,https://cache4.pakwheels.com/ad_pictures/2791/mitsubishi-pajero-intercooler-1994-27919883.jpg,https://cache1.pakwheels.com/ad_pictures/2791/mitsubishi-pajero-intercooler-1994-27919894.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

232,"
Mitsubishi Pajero  1994 Exceed 3.5 for Sale",Mitsubishi,Pajero,3.5,"
PKR 17.75 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-peshawar-3123559,1994,"

65,236 km","

Petrol","

Automatic",Lahore,White,Imported,3500 cc,https://cache1.pakwheels.com/ad_pictures/2757/mitsubishi-pajero-exceed-3-5-1994-27577102.jpg,https://cache2.pakwheels.com/ad_pictures/2757/mitsubishi-pajero-exceed-3-5-1994-27577101.jpg,https://cache2.pakwheels.com/ad_pictures/2757/mitsubishi-pajero-exceed-3-5-1994-27577104.jpg,https://cache2.pakwheels.com/ad_pictures/2757/mitsubishi-pajero-exceed-3-5-1994-27577103.jpg,,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

233,"
Mitsubishi Pajero  1994 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"

                        Call",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-karachi-3122741,1994,"

85,800 km","

Diesel","

Automatic",Un-Registered,Silver,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2756/mitsubishi-pajero-exceed-2-8d-automatic-1994-27568003.jpg,https://cache3.pakwheels.com/ad_pictures/2756/mitsubishi-pajero-exceed-2-8d-automatic-1994-27568004.jpg,https://cache1.pakwheels.com/ad_pictures/2756/mitsubishi-pajero-exceed-2-8d-automatic-1994-27568005.jpg,https://cache4.pakwheels.com/ad_pictures/2756/mitsubishi-pajero-exceed-2-8d-automatic-1994-27568006.jpg,https://cache3.pakwheels.com/ad_pictures/2756/mitsubishi-pajero-exceed-2-8d-automatic-1994-27568007.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"
